出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"1141017","11409","1313","聯成","塑膠工業","5233280","4946044","5094421","5.807388692862417","2.7257072000920224","44125805","55210967","-20.07782620434813","-"
"1141017","11409","1314","中石化","塑膠工業","1573328","1227152","2068523","28.20970833279007","-23.939545269740776","15851243","24010072","-33.98086019900315","-"
"1141017","11409","1315","達新","塑膠工業","162684","199708","175583","-18.5390670378753","-7.346383191994669","1747912","1525005","14.616804535067098","-"
"1141017","11409","1316","上曜","建材營造","420365","357553","154633","17.567185843777008","171.8468890857708","2835265","967709","192.98735466963726","主因子公司營收上升，致本月及本年度營收較去年同期增加。"
"1141017","11409","1319","東陽","汽車工業","1929750","1812381","2171105","6.475956214504566","-11.116689427733803","18586567","18675484","-0.4761161745526917","-"
"1141017","11409","1321","大洋","塑膠工業","247647","256760","344278","-3.549228851846082","-28.06772433905158","2749985","3467923","-20.702247425908823","-"
"1141017","11409","1323","永裕","塑膠工業","179208","159541","189504","12.327238766210566","-5.433130699088146","1531307","2126770","-27.998467159119226","-"
"1141017","11409","1324","地球","塑膠工業","59976","62593","59058","-4.180978703688911","1.5544041450777202","552240","587245","-5.960885150150278","-"
"1141017","11409","1325","恆大","塑膠工業","21404","20429","23142","4.772627147682217","-7.510154697087547","227957","244845","-6.897424901468276","-"
"1141017","11409","1326","台化","塑膠工業","23069398","23203688","27508402","-0.5787442065244112","-16.136902463472797","222032935","267315493","-16.939743182038463","-"
"1141017","11409","1337","再生-KY","塑膠工業","59781","40851","54485","46.33913490489829","9.720106451316877","502004","616906","-18.625528038307294","-"
"1141017","11409","1338","廣華-KY","汽車工業","492592","456525","451843","7.90033404523301","9.01839798337033","3879197","3673966","5.586088711762711","-"
"1141017","11409","1339","昭輝","汽車工業","121507","121383","159246","0.10215598559930139","-23.698554437788076","1289692","1430592","-9.849069476132957","-"
"1141017","11409","1340","勝悅-KY","塑膠工業","2785","5152","30893","-45.94332298136646","-90.98501278606804","144916","288327","-49.73901160834747","由於受市場低迷影響，EVO膠粒銷售持續虧損，故公司調整營運，並暫停該車間生產營運，致營收下滑。"
"1141017","11409","1341","富林-KY","塑膠工業","215544","173867","205691","23.970621221968518","4.790195001239724","1879463","1998121","-5.938479201209536","-"
"1141017","11409","1342","八貫","其他","233643","188651","212103","23.849330244737637","10.155443345921556","2099531","1847575","13.637118926159966","-"
"1141017","11409","1402","遠東新","紡織纖維","22210407","19820523","22602356","12.057623302876518","-1.734106833818563","185299986","200195390","-7.440433068913325","-"
"1141017","11409","1409","新纖","紡織纖維","3084765","3746713","3751001","-17.667432760395577","-17.76155218300395","29976220","34002718","-11.841694537477856","-"
"1141017","11409","1410","南染","紡織纖維","9690","13766","20499","-29.609182042713933","-52.72940143421631","141628","175216","-19.169482239064926","子公司業務訂單量因產品組合重整而下降，進而造成暫時性營收衰退"
"1141017","11409","1413","宏洲","紡織纖維","138456","144296","205423","-4.047236236624716","-32.599562853234545","1662012","1747106","-4.870568814943112","-"
"1141017","11409","1414","東和","紡織纖維","30309","33531","37721","-9.60901852017536","-19.64953209087776","358863","405266","-11.4500106103152","-"
"1141017","11409","1416","廣豐","其他","29954","30752","28518","-2.5949531737773155","5.0354162283470085","249114","239001","4.231363048690173","-"
"1141017","11409","1417","嘉裕","紡織纖維","42022","28755","32097","46.13806294557468","30.921893011807956","237556","485318","-51.05147552738617","因結束國軍服裝供售與大陸代理品牌業務，致使營收減少"
"1141017","11409","1418","東華","紡織纖維","18","17","89","5.882352941176471","-79.7752808988764","3601","7197","-49.96526330415451","配合客戶生產線出貨。"
"1141017","11409","1419","新紡","紡織纖維","443311","481661","395516","-7.962031387220472","12.084214039381466","3253891","2885545","12.765214196971456","-"
"1141017","11409","1423","利華","紡織纖維","14422","4505","5322","220.13318534961155","170.98835024426907","67241","88512","-24.031769703543024","九月份營收較上月及去年同期增加主因先前部分延遲之訂單於本月出貨。"
"1141017","11409","1432","大魯閣","運動休閒","100887","127741","98050","-21.022224657705827","2.8934217236104027","1008849","965776","4.459936879773363","-"
"1141017","11409","1434","福懋","紡織纖維","2156675","2183147","2366216","-1.2125614995233944","-8.85553136315535","21439086","21882926","-2.0282479591623166","-"
"1141017","11409","1435","中福","其他","498","499","990","-0.20040080160320642","-49.696969696969695","4486","8679","-48.31201751353843","-"
"1141017","11409","1436","華友聯","建材營造","117017","449276","1524020","-73.9543176132266","-92.32181992362305","3692164","6125339","-39.72310757004633","本月營收較去年同期減少，係本月交屋數量較去年同期減少所致。"
"1141017","11409","1437","勤益控","其他","71384","69292","66233","3.019107544882526","7.777089970256519","693431","638158","8.66133465380047","-"
"1141017","11409","1438","三地開發","建材營造","19398","978","1164987","1883.435582822086","-98.33491704199274","20617","1166647","-98.23279878146518","去年同期銷售土地地上權，故營收變化大。"
"1141017","11409","1439","雋揚","建材營造","8088","123109","4843","-93.4302122509321","67.00392318810654","515940","78136","560.3102283198525","主係本公司按持有比例陸續認列聯合營運建案交屋之營收。"
"1141017","11409","1440","南紡","紡織纖維","1036303","1096783","1335209","-5.5143086645216055","-22.386457850418925","11143876","13190934","-15.518673658741678","-"
"1141017","11409","1441","大東","紡織纖維","113503","124523","121556","-8.849770725086932","-6.624930073381816","1138996","1182325","-3.664728395322775","-"
"1141017","11409","1442","名軒","建材營造","152342","161359","744619","-5.588160561233027","-79.54094644375176","2694899","7454217","-63.84732293143599","本月認收13戶，去年同期認收63戶；本年累計認收235戶，去年累計認收635戶，故兩期差異大。"
"1141017","11409","1443","立益物流","其他","82471","79064","84757","4.3091672569057975","-2.697122361574855","750897","670993","11.908320951187271","-"
"1141017","11409","1444","力麗","紡織纖維","631929","519789","710908","21.574138737064462","-11.109595053087038","5336567","6112924","-12.700256047678655","-"
"1141017","11409","1445","大宇","紡織纖維","51381","64086","76198","-19.824922760041193","-32.5690963017402","579169","779637","-25.712992071951433","-"
"1141017","11409","1446","宏和","紡織纖維","11293","121319","385413","-90.69148278505428","-97.0698964487446","987854","3056042","-67.67537880696666","本月營建無認列收入"
"1141017","11409","1447","力鵬","紡織纖維","2580373","3097385","1892762","-16.691886865856198","36.32844488636184","21160683","25533079","-17.12443689223693","-"
"1141017","11409","1449","佳和","紡織纖維","135961","158240","215637","-14.079246713852376","-36.949132106271186","1805502","2225756","-18.881404790102778","-"
"1141017","11409","1451","年興","紡織纖維","520652","478115","446175","8.896813528126078","16.69232924301003","4687148","4949656","-5.303560489860305","本年累計營收較去年累計營收減少5.30%，主係後龍關廠影響。"
"1141017","11409","1452","宏益","紡織纖維","121620","105811","154158","14.940790655035865","-21.10691628069902","1047293","1242672","-15.722491534371096","-"
"1141017","11409","1453","大將","建材營造","105","105","114","0.0","-7.894736842105263","1078","1031","4.558680892337536","-"
"1141017","11409","1454","台富","紡織纖維","117012","118323","138676","-1.1079840774828225","-15.622025440595344","1179294","1232701","-4.332518591288561","-"
"1141017","11409","1455","集盛","紡織纖維","435352","468295","715945","-7.034668318047385","-39.191977037342255","4987231","7318106","-31.85079582066726","-"
"1141017","11409","1456","怡華","建材營造","16706","33692","97066","-50.415528908939805","-82.7890301444378","621617","843500","-26.305038529934794","本月認列建設收入較去年本月減少所致"
"1141017","11409","1457","宜進","紡織纖維","217759","214233","300639","1.6458715510682294","-27.567946939685136","2341581","2557611","-8.446554225798998","-"
"1141017","11409","1459","聯發","紡織纖維","102095","90191","102407","13.19865618520695","-0.3046666731766383","897502","965295","-7.023034409170253","-"
"1141017","11409","1460","宏遠","紡織纖維","652793","633533","742908","3.040094201880565","-12.130034943761542","5467848","5804557","-5.8007699812406015","-"
"1141017","11409","1463","強盛新","紡織纖維","19169","15115","19206","26.821038703274894","-0.19264813079246068","758605","218670","246.91772991265378","子公司保強建設房屋售出入帳"
"1141017","11409","1464","得力","紡織纖維","1134942","984416","1166847","15.29089328088938","-2.734291642348997","9337949","8515122","9.66312637681527","-"
"1141017","11409","1465","偉全","紡織纖維","30444","15136","40150","101.13636363636364","-24.17434620174346","278424","373143","-25.384102073467812","-"
"1141017","11409","1466","聚隆","紡織纖維","206793","199383","270765","3.7164652954364215","-23.626391889646","1944150","2095019","-7.20131893791894","-"
"1141017","11409","1467","南緯","紡織纖維","369967","553569","537396","-33.16695840988206","-31.15560964354033","3863114","3709175","4.150222084425782","-"
"1141017","11409","1468","昶和","紡織纖維","71248","47650","80796","49.52360965372508","-11.817416703797218","646259","840247","-23.087020840300532","-"
"1141017","11409","1470","大統新創","紡織纖維","58473","61110","67423","-4.315169366715758","-13.274401910327336","592388","573456","3.3013866800591503","-"
"1141017","11409","1471","首利","電子零組件業","17269","14065","24269","22.779950231070032","-28.84338044418806","148660","203717","-27.02621774324185","-"
"1141017","11409","1472","三洋實業","建材營造","283394","331244","203874","-14.445544674016737","39.004483161168174","2727819","1657712","64.55325171079174","本公司以專案收入為主要營收，因各財務報表期間所認列專案別不同，使得營業收入同期比較不具相同基礎，此為本公司營業特性。"
"1141017","11409","1473","台南","紡織纖維","312482","533721","471729","-41.45218194524855","-33.75815351610777","5435703","5774559","-5.868084471905127","-"
"1141017","11409","1474","弘裕","紡織纖維","248010","234702","255691","5.6701689802387705","-3.004016566871732","2168930","2294519","-5.473434737302241","-"
"1141017","11409","1475","業旺","紡織纖維","132193","104301","172791","26.74183373122022","-23.49543668362357","1106650","1467404","-24.584504335547674","-"
"1141017","11409","1476","儒鴻","紡織纖維","3240190","3348874","3189368","-3.245389345792048","1.5934818434247788","28725625","27257625","5.385648969783684","-"
"1141017","11409","1477","聚陽","紡織纖維","2362510","3745640","3291362","-36.92639976078854","-28.220900648424575","26501961","26767084","-0.9904814435520881","-"
"1141017","11409","1503","士電","電機機械","2900356","2857439","2922673","1.5019393239890686","-0.763581830741927","27494234","26147568","5.150253361995272","-"
"1141017","11409","1504","東元","電機機械","5202947","4629290","4368723","12.391900269803793","19.095374094443617","43758727","41732591","4.855044825757404","-"
"1141017","11409","1506","正道","電機機械","98412","78595","91268","25.214072141993764","7.827497041679449","820000","766016","7.047372378644832","-"
"1141017","11409","1512","瑞利","汽車工業","82722","113866","76033","-27.351448193490594","8.797495824181606","827379","808802","2.2968538653465247","-"
"1141017","11409","1513","中興電","電機機械","2172084","2297365","2105114","-5.453247524881767","3.181300395132995","20342936","18658856","9.025633725883301","-"
"1141017","11409","1514","亞力","電機機械","888560","1052778","696218","-15.598540243052192","27.626691639687568","7414042","6220955","19.17851841075848","-"
"1141017","11409","1515","力山","電機機械","497251","498318","388591","-0.2141203006915263","27.96256217977256","3618159","5103519","-29.104623692005458","-"
"1141017","11409","1516","川飛","其他","703","9989","3929","-92.96225848433276","-82.1074064647493","55935","593585","-90.57674974940404","新拓展業務小量出貨，營收未及原有業務。"
"1141017","11409","1517","利奇","電機機械","179234","144986","165385","23.621591050170363","8.373794479547723","1525141","1454947","4.824505634913161","-"
"1141017","11409","1519","華城","電機機械","1892504","1703482","1765912","11.096213520307229","7.168647135304591","16326448","13040220","25.2007098039757","-"
"1141017","11409","1521","大億","汽車工業","319840","264998","251199","20.69525053019268","27.325347632753314","2654236","2867657","-7.4423475331952185","-"
"1141017","11409","1522","堤維西","汽車工業","2440028","2230662","1536105","9.385823580623152","58.845131029454365","16130896","15084173","6.939213704324393","本月增加50%以上原因：主要是大茂堤維西汽車部件有限公司營收併入所致"
"1141017","11409","1524","耿鼎","汽車工業","211836","219798","254120","-3.6224169464690306","-16.639382968676216","1922403","2096377","-8.298793585314092","-"
"1141017","11409","1525","江申","汽車工業","103917","120877","138583","-14.030791631162256","-25.01461218186935","901418","1088020","-17.15060384919395","-"
"1141017","11409","1526","日馳","電機機械","71723","59438","61627","20.668595847774153","16.382429779155242","611382","543898","12.407473460097298","-"
"1141017","11409","1527","鑽全","電機機械","212564","237112","234529","-10.352913391140053","-9.365579523214613","2302441","2392415","-3.760802369154181","-"
"1141017","11409","1528","恩德","電機機械","290203","224361","342583","29.346455043434464","-15.289725409608767","2104035","2709334","-22.341246963275847","-"
"1141017","11409","1529","樂事綠能","電機機械","52688","45695","77066","15.303643724696355","-31.632626579814705","680638","505720","34.58791426085581","-"
"1141017","11409","1530","亞崴","電機機械","80511","153168","152402","-47.43614854277656","-47.17195312397475","1456551","1391238","4.694595748534758","-"
"1141017","11409","1531","高林股","電機機械","107652","116313","148094","-7.446287173402801","-27.308331195051792","1161599","1241045","-6.401540637124359","-"
"1141017","11409","1532","勤美","電機機械","2094166","2944507","1068464","-28.878892120140996","95.9978061965588","12115072","15034103","-19.41606359887251","兩期變動達50%以上，主係本月認列完工交屋營建收入較去年同期增加；今年累積至本月認列完工交屋營建收入較去年同期減少所致"
"1141017","11409","1533","車王電","汽車工業","391477","382971","226177","2.221055902405143","73.08435428889763","2804905","1965441","42.7112286759053","本月營收較去年同期增加165,300仟元，主要係電動巴士營收增加207,528仟元所致。"
"1141017","11409","1535","中宇","電機機械","1084206","981507","919570","10.463399649722314","17.9035853714236","8678854","7815000","11.053793985924504","-"
"1141017","11409","1536","和大","汽車工業","388120","404527","446389","-4.055847940928541","-13.053413054533154","3559162","4590390","-22.464932173519024","-"
"1141017","11409","1537","廣隆","電機機械","492993","546155","706926","-9.733866759436424","-30.26243199429643","5019316","6059370","-17.164391677682662","-"
"1141017","11409","1538","正峰","電機機械","8078","9771","7790","-17.326783338450518","3.6970474967907574","92571","75318","22.906874850633315","-"
"1141017","11409","1539","巨庭","電機機械","98294","103469","84391","-5.001498033227343","16.474505575239064","1048005","1045452","0.2442005945753607","-"
"1141017","11409","1540","喬福","電機機械","27853","51869","29278","-46.301258940793154","-4.867135733315117","404811","424807","-4.707078743994331","-"
"1141017","11409","1541","錩泰","電機機械","262111","338514","216247","-22.57011526849702","21.209080357184146","2881206","2249489","28.0826890018133","-"
"1141017","11409","1558","伸興","電機機械","749595","750248","731918","-0.08703788613898338","2.415161261234182","6472831","6310081","2.5792061940250846","-"
"1141017","11409","1560","中砂","電機機械","698435","689622","638126","1.2779464692251696","9.45095482710311","5978578","5185889","15.285498783333002","-"
"1141017","11409","1563","巧新","汽車工業","584286","536622","597422","8.882229949573443","-2.198780761337882","5334742","5545633","-3.802830082697503","-"
"1141017","11409","1568","倉佑","汽車工業","87441","83099","90435","5.225092961407478","-3.310665118593465","792360","808428","-1.9875610443972747","-"
"1141017","11409","1582","信錦","電子零組件業","744503","712982","739015","4.421009226039367","0.7426100958708551","6563936","7148997","-8.183819352560926","-"
"1141017","11409","1583","程泰","電機機械","302338","374511","364936","-19.27126306036405","-17.153144660981653","2912667","3312080","-12.059279969082873","-"
"1141017","11409","1587","吉茂","汽車工業","220377","215386","182886","2.3172351034886205","20.499655523112757","1874085","1562734","19.923480259596325","-"
"1141017","11409","1589","永冠-KY","電機機械","676968","706113","647069","-4.1275263307714205","4.620681874730516","5845444","5005980","16.76922400808633","-"
"1141017","11409","1590","亞德客-KY","電機機械","3009936","2586808","2472535","16.35714749606465","21.734818718440792","25294731","23014319","9.908665991811446","本月營業收入換算匯率為4.2536892;本年累計營業收入換算匯率為4.3113525。"
"1141017","11409","1597","直得","電機機械","95653","91642","84718","4.376814124528055","12.907528506338677","804723","784373","2.594428926033915","-"
"1141017","11409","1598","岱宇","運動休閒","433720","396941","571519","9.26560874286103","-24.111009432757267","4446848","4847825","-8.271276294008137","-"
"1141017","11409","1603","華電","電器電纜","386900","364716","312564","6.0825409359611315","23.782649313420613","4094304","3341991","22.510922381299054","-"
"1141017","11409","1604","聲寶","電器電纜","653438","683692","654600","-4.42509200049145","-0.17751298502902535","6950112","7178758","-3.185035628725749","-"
"1141017","11409","1605","華新","電器電纜","14411314","12550005","14503449","14.83114150153725","-0.635262688206095","132407454","132604335","-0.14847252165624902","-"
"1141017","11409","1608","華榮","電器電纜","932527","1001210","903344","-6.859999400725123","3.2305522591615152","8622964","8654503","-0.3644230061506709","-"
"1141017","11409","1609","大亞","電器電纜","2741411","2513349","2415984","9.074028318391118","13.469749799667547","23003749","22165095","3.7836697744810026","-"
"1141017","11409","1611","中電","電器電纜","83257","81138","86346","2.6115999901402547","-3.57746739860561","817839","863928","-5.334819568297358","-"
"1141017","11409","1612","宏泰","電器電纜","607183","572267","475857","6.1013477974442","27.59778673004705","5901351","4823172","22.3541478512481","-"
"1141017","11409","1614","三洋電","電器電纜","420625","418037","453701","0.6190839566832601","-7.290263852184588","4199309","4402142","-4.607597846684636","-"
"1141017","11409","1615","大山","電器電纜","438926","387202","481466","13.358402074369451","-8.835514865016428","4133970","4404525","-6.142660105232687","-"
"1141017","11409","1616","億泰","電器電纜","528372","476156","487542","10.966153949545948","8.374663105947795","4055776","3350117","21.063712103189232","-"
"1141017","11409","1617","榮星","電器電纜","295645","254731","289270","16.061649347743305","2.2038234175683615","2453291","2515341","-2.4668623459006156","-"
"1141017","11409","1618","合機","電器電纜","404345","537890","276802","-24.827566974660247","46.077340481643915","3828181","3321888","15.241121916211505","-"
"1141017","11409","1626","艾美特-KY","電器電纜","346813","308260","555884","12.50665023032505","-37.61054464600528","6348714","6621325","-4.1171668812511095","-"
"1141017","11409","1702","南僑","食品工業","1981078","1948584","2111396","1.6675698866458926","-6.172124982712859","17260966","17448936","-1.0772576620144632","-"
"1141017","11409","1707","葡萄王","生技醫療業","788737","884118","1232496","-10.788265819720896","-36.004903869870574","7249193","8005024","-9.441957950407144","-"
"1141017","11409","1708","東鹼","化學工業","532891","511272","559176","4.2284732979705515","-4.700666695280198","4524634","4679527","-3.31001402492175","-"
"1141017","11409","1709","和益","化學工業","865696","661529","781295","30.86289489954333","10.802705764147985","6960863","8100027","-14.063706207399061","-"
"1141017","11409","1710","東聯","化學工業","1739235","1927762","2072475","-9.779578599432918","-16.07932544421525","17337018","18186083","-4.668762371754269","無"
"1141017","11409","1711","永光","化學工業","623221","561028","675314","11.085542967552422","-7.713893092694658","5733831","6137067","-6.570500207998381","-"
"1141017","11409","1712","興農","化學工業","1590146","1489922","1553265","6.726795093971362","2.3744177587211452","14234401","14568862","-2.2957249509261604","-"
"1141017","11409","1713","國化","化學工業","35037","42410","32031","-17.385050695590664","9.384658611969654","323641","374971","-13.689058620533322","-"
"1141017","11409","1714","和桐","化學工業","2227028","1951760","1725230","14.10357830880846","29.085861015632698","16799291","14483131","15.99212214541179","-"
"1141017","11409","1717","長興","化學工業","3426999","3364895","3618106","1.8456445149105694","-5.28196244112251","30561709","32923653","-7.174003443664043","-"
"1141017","11409","1718","中纖","化學工業","2557160","4002631","2747430","-36.113021660003135","-6.925381174406628","34363499","32532373","5.628627213883229","本月份自結異業別合併營收資訊，未經會計師簽證或核閱。"
"1141017","11409","1720","生達","生技醫療業","629382","578668","577357","8.763919898802076","9.010889276478851","5237317","5116587","2.3595807126899238","-"
"1141017","11409","1721","三晃","化學工業","182594","124531","231382","46.62533826918599","-21.08547769489416","1374005","1796226","-23.50600648248049","-"
"1141017","11409","1722","台肥","化學工業","1093632","1027861","1025790","6.398822408866568","6.613634369607815","9363157","9170941","2.0959245076377657","-"
"1141017","11409","1723","中碳","化學工業","501491","421666","512032","18.930859969739082","-2.058660396225236","4513683","5858849","-22.959560828415274","-"
"1141017","11409","1725","元禎","化學工業","602415","652998","606712","-7.746271810939697","-0.7082437795857013","6237505","6107706","2.1251677798505693","-"
"1141017","11409","1726","永記","化學工業","758763","744817","775308","1.8724062420702","-2.1339906205017876","7276541","6868649","5.938460387188223","-"
"1141017","11409","1727","中華化","化學工業","180026","157756","202054","14.116737239788026","-10.90203608936225","1485246","1582564","-6.149387955242252","-"
"1141017","11409","1730","花仙子","化學工業","201623","196965","207137","2.3648871626938797","-2.6620063050058658","1812381","1896081","-4.414368373503031","-"
"1141017","11409","1731","美吾華","生技醫療業","129729","112956","116047","14.849144799745034","11.790050582953459","1169240","1109779","5.357913602618179","本期美髮及醫藥事業部出貨暢旺，營收較去年同期大幅成長近12%。"
"1141017","11409","1732","毛寶","化學工業","57472","56278","48823","2.121610576068801","17.715011367593142","508574","445022","14.280642305324232","-"
"1141017","11409","1733","五鼎","生技醫療業","181084","146894","186470","23.27528694160415","-2.888400278865233","1505913","1398215","7.7025350178620595","-"
"1141017","11409","1734","杏輝","生技醫療業","328509","255810","209681","28.419139204878622","56.67084762090986","2493845","2296658","8.585823400784967","本月營收較去年同期增加，主要為大型客戶出貨增加所致。"
"1141017","11409","1735","日勝化","化學工業","198378","179803","217873","10.330750877349098","-8.947873302336683","1743200","1981751","-12.037385120532297","-"
"1141017","11409","1736","喬山","運動休閒","4739144","3943323","4694454","20.18148145612216","0.9519743936142521","34973284","30409044","15.009482047511918","-"
"1141017","11409","1737","臺鹽","食品工業","265400","286105","284881","-7.23685360269831","-6.838293884113016","2491208","2455952","1.435532942011896","-"
"1141017","11409","1752","南光","生技醫療業","189375","150552","188749","25.787103459269886","0.3316573862642981","1645022","1620655","1.503527894585831","-"
"1141017","11409","1760","寶齡富錦","生技醫療業","135758","251306","130967","-45.97900567435716","3.6581734330022067","1517253","1507106","0.6732771284833317","-"
"1141017","11409","1762","中化生","生技醫療業","36272","45353","123658","-20.022931228364165","-70.66748613110353","691462","1061050","-34.83228877055747","當月營收較去年同期減少，主係部份產品因應市場變化調整出貨。"
"1141017","11409","1773","勝一","化學工業","960896","957512","960837","0.3534159363015816","0.006140479602679747","8521273","8162033","4.401354417459474","-"
"1141017","11409","1776","展宇","化學工業","96242","76240","100174","26.235571878279117","-3.925170203845309","811848","896353","-9.427647366606683","-"
"1141017","11409","1783","和康生","生技醫療業","65117","70258","63049","-7.317316177517151","3.279988580310552","586858","475016","23.544891119457027","-"
"1141017","11409","1786","科妍","生技醫療業","60337","85888","60324","-29.74920827123696","0.021550295073271004","635232","628113","1.1333947872436967","-"
"1141017","11409","1789","神隆","生技醫療業","177384","344685","265990","-48.53736019844206","-33.311778638294676","2155381","2369808","-9.048285768298529","-"
"1141017","11409","1795","美時","生技醫療業","1213533","1159844","1186821","4.628984587582468","2.2507185161031025","14247508","14175276","0.5095632705846432","-"
"1141017","11409","1802","台玻","玻璃陶瓷","3704375","3463388","3225767","6.958128861103636","14.837029456870258","30702518","30942019","-0.7740315846874762","-"
